transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0004,Jeddah-Industrial,223.78,150.7,59.85,33.72,33.3,NORMAL,A,2026-05-25 00:58:52
TRF-0005,Dammam-Central,220.76,267.13,60.13,58.97,35.6,NORMAL,B,05/25/2026 00:58:52
TRF-0006,Dammam-Port,232.85,411.03,47.28,95.71,59.5,FREQ_DRIFT,A,05/25/2026 00:58:52
TRF-0007,Mecca-Haram,220.14,233.15,59.82,51.33,55.7,NORMAL,B,25-05-2026 00:58
TRF-0008,Medina-Central,235.19,297.07,49.35,69.87,48.8,FREQ_DRIFT,A,2026/05/25 00:58:52
TRF-0009,Abha-City,230.49,421.91,60.12,97.25,35.4,NORMAL,B,2026/05/25 00:58:52
TRF-0010,Tabuk-Center,225.12,319.81,60.12,72.0,54.1,NORMAL,B,05/25/2026 00:58:52
TRF-0001,Riyadh-North,234.88,309.97,59.89,72.81,54.3,NORMAL,C,2026/05/25 00:58:52
TRF-0002,Riyadh-East,235.08,271.37,59.82,63.79,33.7,NORMAL,B,05/25/2026 00:58:52
TRF-0003,Jeddah-Main,234.46,401.22,60.12,94.07,46.4,NORMAL,B,2026-05-25 00:58:52
TRF-0004,Jeddah-Industrial,220.9,263.99,60.03,58.32,64.1,NORMAL,B,20260525T005852
TRF-0005,Dammam-Central,238.02,0.0,59.89,0.0,32.7,OUTAGE,A,05/25/2026 00:58:52
TRF-0006,Dammam-Port,234.83,105.36,59.97,24.74,53.3,NORMAL,A,20260525T005852
TRF-0007,Mecca-Haram,220.45,145.93,59.99,32.17,53.8,NORMAL,A,05/25/2026 00:58:52
TRF-0008,Medina-Central,238.8,421.56,59.89,100.67,48.0,NORMAL,A,2026/05/25 00:58:52
TRF-0009,Abha-City,233.28,143.75,59.8,33.53,41.0,NORMAL,A,2026-05-25 00:58:52
TRF-0010,Tabuk-Center,233.2,422.0,60.18,98.41,38.6,NORMAL,A,2026/05/25 00:58:52
TRF-0001,Riyadh-North,235.3,440.88,60.0,103.74,52.7,NORMAL,A,20260525T005852
TRF-0002,Riyadh-East,230.44,0.0,60.15,0.0,31.5,OUTAGE,B,2026/05/25 00:58:52
TRF-0003,Jeddah-Main,228.27,178.86,59.98,40.83,42.0,NORMAL,A,2026-05-25 00:58:52
TRF-0004,Jeddah-Industrial,235.3,347.75,60.13,81.83,42.7,NORMAL,B,25-05-2026 00:58
TRF-0005,Dammam-Central,227.32,123.96,59.97,28.18,48.0,NORMAL,C,2026/05/25 00:58:52
TRF-0006,Dammam-Port,222.79,340.19,59.89,75.79,53.9,NORMAL,B,25-05-2026 00:58
TRF-0007,Mecca-Haram,235.95,193.67,59.98,45.7,40.7,NORMAL,A,05/25/2026 00:58:52
TRF-0008,Medina-Central,233.34,199.58,59.85,46.57,38.1,NORMAL,A,25-05-2026 00:58
TRF-0009,Abha-City,235.52,481.82,59.98,113.48,39.8,NORMAL,A,2026/05/25 00:58:52
TRF-0010,Tabuk-Center,237.55,375.2,60.05,89.13,60.7,NORMAL,B,2026/05/25 00:58:52
TRF-0001,Riyadh-North,226.71,170.63,60.06,38.68,30.9,NORMAL,B,2026/05/25 00:58:52
TRF-0002,Riyadh-East,230.3,106.07,60.01,24.43,62.4,NORMAL,A,25-05-2026 00:58
TRF-0003,Jeddah-Main,234.83,204.4,60.08,48.0,44.7,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,228.37,339.04,60.16,77.43,35.6,NORMAL,A,2026-05-25 00:58:52
TRF-0005,Dammam-Central,222.82,0.0,60.03,0.0,42.2,OUTAGE,C,25-05-2026 00:58
TRF-0006,Dammam-Port,223.89,342.85,60.18,76.76,61.8,NORMAL,B,2026/05/25 00:58:52
TRF-0007,Mecca-Haram,235.43,494.66,60.15,116.46,32.3,NORMAL,A,05/25/2026 00:58:52
TRF-0008,Medina-Central,225.25,457.76,59.96,103.11,50.9,NORMAL,A,20260525T005852
TRF-0009,Abha-City,225.14,423.53,59.85,95.35,32.6,NORMAL,B,2026/05/25 00:58:52
TRF-0010,Tabuk-Center,237.72,437.53,60.16,104.01,33.9,NORMAL,A,05/25/2026 00:58:52
TRF-0001,Riyadh-North,230.26,389.56,60.19,89.7,30.3,NORMAL,B,2026/05/25 00:58:52
TRF-0002,Riyadh-East,237.02,121.06,60.04,28.69,39.0,NORMAL,C,25-05-2026 00:58
TRF-0003,Jeddah-Main,238.27,184.49,59.87,43.96,53.5,NORMAL,C,20260525T005852
TRF-0004,Jeddah-Industrial,223.95,326.41,60.2,73.1,45.3,NORMAL,A,2026-05-25 00:58:52
TRF-0005,Dammam-Central,231.83,266.05,60.0,61.68,52.9,NORMAL,B,25-05-2026 00:58
TRF-0006,Dammam-Port,-230,319.12,60.01,72.58,41.4,NORMAL,B,05/25/2026 00:58:52
TRF-0007,Mecca-Haram,235.23,153.35,60.13,36.07,52.5,NORMAL,B,2026-05-25 00:58:52
TRF-0008,Medina-Central,224.31,478.51,60.12,107.33,49.0,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,232.4,178.43,59.8,41.47,55.0,NORMAL,B,2026-05-25 00:58:52
TRF-0010,Tabuk-Center,237.6,288.54,59.81,68.56,52.8,NORMAL,C,20260525T005852
TRF-0001,Riyadh-North,222.13,466.31,60.08,103.58,50.9,NORMAL,B,2026/05/25 00:58:52
TRF-0002,Riyadh-East,224.19,472.72,60.16,105.98,34.7,NORMAL,B,05/25/2026 00:58:52
TRF-0003,Jeddah-Main,226.01,418.06,59.97,94.49,62.9,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,237.13,231.49,60.14,54.89,56.5,NORMAL,A,05/25/2026 00:58:52
TRF-0005,Dammam-Central,227.43,459.58,60.07,104.52,54.1,NORMAL,C,2026-05-25 00:58:52
TRF-0006,Dammam-Port,221.53,459.05,60.16,101.69,53.3,NORMAL,B,2026/05/25 00:58:52
TRF-0006,Dammam-Port,221.53,459.05,60.16,101.69,53.3,NORMAL,B,2026/05/25 00:58:52
TRF-0007,Mecca-Haram,234.93,291.28,60.11,68.43,36.6,NORMAL,C,2026/05/25 00:58:52
TRF-0008,Medina-Central,-230,178.48,60.07,42.42,52.2,NORMAL,B,2026-05-25 00:58:52
TRF-0009,Abha-City,233.38,230.14,60.03,53.71,45.8,NORMAL,C,25-05-2026 00:58
TRF-0010,Tabuk-Center,237.39,138.95,60.17,32.99,33.6,NORMAL,A,20260525T005852
TRF-0001,Riyadh-North,233.46,157.83,60.13,36.85,63.6,NORMAL,C,25-05-2026 00:58
TRF-0002,Riyadh-East,238.88,213.69,59.93,51.05,33.4,NORMAL,A,25-05-2026 00:58
TRF-0003,Jeddah-Main,234.08,464.76,60.1,108.79,43.1,NORMAL,A,05/25/2026 00:58:52
TRF-0004,Jeddah-Industrial,225.1,140.51,59.88,31.63,41.6,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,223.79,114.66,59.82,25.66,61.8,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,223.79,114.66,59.82,25.66,61.8,NORMAL,C,25-05-2026 00:58
TRF-0006,Dammam-Port,222.1,195.86,59.81,43.5,51.7,NORMAL,A,2026/05/25 00:58:52
TRF-0007,Mecca-Haram,227.24,382.43,60.03,86.9,58.3,NORMAL,C,2026/05/25 00:58:52
TRF-0008,Medina-Central,224.33,228.94,60.12,,48.7,NORMAL,C,05/25/2026 00:58:52
TRF-0009,Abha-City,226.4,448.04,59.99,101.44,43.3,NORMAL,A,05/25/2026 00:58:52
TRF-0010,Tabuk-Center,233.58,146.83,60.04,34.3,35.6,NORMAL,B,20260525T005852
TRF-0001,Riyadh-North,238.27,274.16,60.05,65.32,,NORMAL,C,20260525T005852
TRF-0002,Riyadh-East,227.29,443.24,59.98,100.74,38.0,NORMAL,B,2026-05-25 00:58:52
TRF-0003,Jeddah-Main,227.99,147.78,59.88,33.69,40.2,NORMAL,C,2026-05-25 00:58:52
TRF-0004,Jeddah-Industrial,232.9,209.98,59.95,48.9,58.9,NORMAL,B,05/25/2026 00:58:52
TRF-0005,Dammam-Central,222.92,438.99,60.17,97.86,57.1,NORMAL,C,20260525T005852
TRF-0005,Dammam-Central,222.92,438.99,60.17,97.86,57.1,NORMAL,C,20260525T005852
TRF-0006,Dammam-Port,239.84,478.37,60.08,114.73,51.2,NORMAL,C,05/25/2026 00:58:52
TRF-0007,Mecca-Haram,225.38,496.08,60.03,111.81,60.4,NORMAL,C,20260525T005852
TRF-0008,Medina-Central,230.09,0.0,60.1,0.0,41.1,OUTAGE,B,2026-05-25 00:58:52
TRF-0009,Abha-City,232.66,168.37,59.96,39.17,56.2,NORMAL,A,25-05-2026 00:58
TRF-0010,Tabuk-Center,235.44,390.13,59.87,91.85,38.9,NORMAL,A,2026/05/25 00:58:52
TRF-0001,Riyadh-North,224.41,116.41,60.09,26.12,40.0,NORMAL,C,2026-05-25 00:58:52
TRF-0002,Riyadh-East,239.57,275.71,60.04,66.05,36.7,NORMAL,B,05/25/2026 00:58:52
TRF-0003,Jeddah-Main,223.89,363.63,59.91,81.41,61.3,NORMAL,C,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,222.07,298.34,60.18,66.25,37.9,NORMAL,A,2026/05/25 00:58:52
TRF-0005,Dammam-Central,225.17,374.58,60.18,84.34,250.0,OVERHEAT,B,2026-05-25 00:58:52
TRF-0006,Dammam-Port,224.73,465.39,59.82,104.59,59.7,NORMAL,B,2026/05/25 00:58:52
TRF-0007,Mecca-Haram,232.5,413.69,60.07,96.18,45.1,NORMAL,A,2026-05-25 00:58:52
TRF-0008,Medina-Central,222.19,353.0,60.2,78.43,49.9,NORMAL,C,2026-05-25 00:58:52
TRF-0009,Abha-City,222.82,499.26,60.19,111.25,39.6,NORMAL,C,2026/05/25 00:58:52
TRF-0010,Tabuk-Center,225.37,384.33,59.87,86.62,35.6,NORMAL,C,2026/05/25 00:58:52
TRF-0001,Riyadh-North,236.76,321.16,59.96,76.04,36.9,NORMAL,A,25-05-2026 00:58
TRF-0002,Riyadh-East,234.13,100.89,59.91,23.62,39.1,NORMAL,A,2026/05/25 00:58:52
TRF-0003,Jeddah-Main,238.81,302.23,59.89,72.18,36.0,NORMAL,B,2026/05/25 00:58:52
TRF-0004,Jeddah-Industrial,229.03,258.19,59.84,59.13,42.3,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,220.44,441.87,60.14,97.41,36.8,NORMAL,B,05/25/2026 00:58:52
TRF-0006,Dammam-Port,235.41,209.67,59.86,49.36,60.7,NORMAL,B,2026-05-25 00:58:52
TRF-0007,Mecca-Haram,225.03,283.14,60.16,63.71,47.4,NORMAL,B,20260525T005852
TRF-0008,Medina-Central,239.28,237.81,59.8,56.9,59.7,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,222.37,273.1,59.9,60.73,56.2,NORMAL,B,25-05-2026 00:58
TRF-0010,Tabuk-Center,239.38,111.01,60.15,26.57,37.1,NORMAL,A,2026/05/25 00:58:52
TRF-0001,Riyadh-North,227.96,258.95,60.18,59.03,35.6,NORMAL,A,25-05-2026 00:58
TRF-0002,Riyadh-East,222.85,436.01,60.08,97.16,62.1,NORMAL,B,2026/05/25 00:58:52
TRF-0003,Jeddah-Main,227.77,485.24,60.11,110.52,38.1,NORMAL,C,2026/05/25 00:58:52
TRF-0004,Jeddah-Industrial,233.72,285.33,60.13,66.69,53.8,NORMAL,B,20260525T005852
TRF-0005,Dammam-Central,232.28,164.06,59.81,38.11,45.8,NORMAL,A,2026/05/25 00:58:52
TRF-0006,Dammam-Port,235.88,343.81,60.1,81.1,37.4,NORMAL,C,2026-05-25 00:58:52
TRF-0007,Mecca-Haram,226.4,353.15,59.97,79.95,43.5,NORMAL,B,2026-05-25 00:58:52
TRF-0008,Medina-Central,229.73,131.67,59.98,30.25,250.0,OVERHEAT,B,20260525T005852
TRF-0009,Abha-City,228.33,197.78,59.87,45.16,47.4,NORMAL,C,2026-05-25 00:58:52
TRF-0010,Tabuk-Center,236.55,266.87,60.05,63.13,34.6,NORMAL,A,05/25/2026 00:58:52
TRF-0001,Riyadh-North,221.45,221.47,60.16,49.04,58.8,NORMAL,A,05/25/2026 00:58:52
TRF-0002,Riyadh-East,226.52,335.53,60.13,76.0,57.5,NORMAL,C,05/25/2026 00:58:52
TRF-0003,Jeddah-Main,238.97,211.62,59.81,50.57,30.3,NORMAL,B,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,223.51,442.44,60.12,98.89,39.4,NORMAL,C,05/25/2026 00:58:52
TRF-0005,Dammam-Central,226.81,458.73,59.89,104.04,53.4,NORMAL,B,05/25/2026 00:58:52
TRF-0006,Dammam-Port,232.9,493.05,60.16,114.83,45.0,NORMAL,C,2026-05-25 00:58:52
TRF-0007,Mecca-Haram,228.24,422.62,59.87,96.46,58.7,NORMAL,C,20260525T005852
TRF-0008,Medina-Central,221.92,176.51,60.05,39.17,55.2,NORMAL,B,20260525T005852
TRF-0009,Abha-City,229.6,325.75,60.09,74.79,31.5,NORMAL,A,05/25/2026 00:58:52
TRF-0010,Tabuk-Center,224.06,391.06,60.19,87.62,64.8,NORMAL,C,2026/05/25 00:58:52
TRF-0001,Riyadh-North,235.36,335.35,59.97,78.93,38.5,NORMAL,C,05/25/2026 00:58:53
TRF-0001,Riyadh-North,235.36,335.35,59.97,78.93,38.5,NORMAL,C,05/25/2026 00:58:53
TRF-0002,Riyadh-East,223.82,263.04,60.15,58.87,51.4,NORMAL,B,05/25/2026 00:58:53
TRF-0003,Jeddah-Main,231.98,365.96,59.84,84.9,40.5,NORMAL,A,20260525T005853
TRF-0004,Jeddah-Industrial,227.19,214.8,60.17,48.8,64.8,NORMAL,C,2026-05-25 00:58:53
TRF-0005,Dammam-Central,222.8,480.49,59.84,107.05,31.7,NORMAL,B,25-05-2026 00:58
TRF-0006,Dammam-Port,232.97,169.48,59.97,39.48,30.4,NORMAL,B,25-05-2026 00:58
TRF-0007,Mecca-Haram,238.63,151.08,60.08,36.05,58.4,NORMAL,B,20260525T005853
TRF-0008,Medina-Central,231.79,425.05,59.96,98.52,45.4,NORMAL,A,05/25/2026 00:58:53
TRF-0009,Abha-City,230.2,238.93,59.88,55.0,34.2,NORMAL,B,2026/05/25 00:58:53
TRF-0010,Tabuk-Center,238.2,256.66,60.2,61.14,57.3,NORMAL,A,05/25/2026 00:58:53
TRF-0001,Riyadh-North,237.4,483.33,60.16,114.74,60.9,NORMAL,A,2026-05-25 00:58:53
TRF-0002,Riyadh-East,230.44,433.34,60.05,99.86,49.2,NORMAL,C,20260525T005853
TRF-0004,Jeddah-Industrial,225.97,172.76,67.94,39.04,56.3,FREQ_DRIFT,A,25-05-2026 00:58
TRF-0005,Dammam-Central,230.02,128.59,60.08,29.58,56.4,NORMAL,B,20260525T005853
TRF-0006,Dammam-Port,226.18,476.12,59.83,107.69,44.0,NORMAL,C,2026-05-25 00:58:53
TRF-0007,Mecca-Haram,232.58,109.63,60.15,25.5,57.6,NORMAL,A,2026-05-25 00:58:53
TRF-0008,Medina-Central,234.86,421.08,59.94,98.89,58.8,NORMAL,C,2026-05-25 00:58:53
TRF-0009,Abha-City,234.12,223.96,60.02,52.43,57.7,NORMAL,A,20260525T005853
TRF-0010,Tabuk-Center,221.27,202.45,60.06,44.8,41.8,NORMAL,B,2026-05-25 00:58:53
TRF-0001,Riyadh-North,237.75,326.6,59.91,77.65,34.0,NORMAL,C,05/25/2026 00:58:53
TRF-0002,Riyadh-East,237.83,113.57,59.86,27.01,35.6,NORMAL,B,2026/05/25 00:58:53
TRF-0003,Jeddah-Main,232.9,204.32,59.86,47.59,39.1,NORMAL,C,2026-05-25 00:58:53
TRF-0004,Jeddah-Industrial,234.96,476.5,59.95,111.96,55.7,NORMAL,B,20260525T005853
TRF-0005,Dammam-Central,237.71,246.08,59.85,58.5,41.1,NORMAL,A,05/25/2026 00:58:53
TRF-0006,Dammam-Port,224.11,353.99,59.94,79.33,37.7,NORMAL,C,2026-05-25 00:58:53
TRF-0007,Mecca-Haram,228.97,122.68,59.93,28.09,55.3,NORMAL,C,25-05-2026 00:58
