transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0004,Jeddah-Industrial,226.98,172.88,60.11,39.24,30.8,NORMAL,A,2026/05/25 00:59:04
TRF-0005,Dammam-Central,227.75,146.79,60.01,33.43,38.6,NORMAL,A,2026-05-25 00:59:04
TRF-0006,Dammam-Port,231.78,397.6,60.12,92.16,62.9,NORMAL,A,2026/05/25 00:59:04
TRF-0007,Mecca-Haram,223.64,292.37,60.02,65.39,31.9,NORMAL,B,2026-05-25 00:59:04
TRF-0008,Medina-Central,234.71,143.57,60.0,33.7,47.1,NORMAL,A,2026/05/25 00:59:04
TRF-0009,Abha-City,223.95,157.41,60.03,35.25,57.5,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,231.57,419.8,59.88,97.21,39.4,NORMAL,C,2026/05/25 00:59:04
TRF-0001,Riyadh-North,239.12,135.52,60.1,32.41,41.6,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,231.36,434.83,59.87,100.6,53.9,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,236.2,144.11,60.07,34.04,33.6,NORMAL,B,2026/05/25 00:59:04
TRF-0004,Jeddah-Industrial,227.82,144.79,60.06,32.99,40.9,NORMAL,A,2026/05/25 00:59:04
TRF-0005,Dammam-Central,229.49,429.53,59.92,98.57,56.5,NORMAL,B,2026/05/25 00:59:04
TRF-0006,Dammam-Port,225.7,125.15,59.84,28.25,51.3,NORMAL,C,05/25/2026 00:59:04
TRF-0007,Mecca-Haram,222.54,262.16,59.89,58.34,56.2,NORMAL,C,20260525T005904
TRF-0008,Medina-Central,226.19,354.38,60.17,80.16,32.6,NORMAL,C,05/25/2026 00:59:04
TRF-0009,Abha-City,223.74,1009.14,60.01,214.07,102.0,OVERLOAD,C,20260525T005904
TRF-0010,Tabuk-Center,239.29,273.51,59.99,65.45,51.1,NORMAL,B,25-05-2026 00:59
TRF-0001,Riyadh-North,237.73,365.79,59.85,86.96,56.6,NORMAL,A,20260525T005904
TRF-0002,Riyadh-East,227.81,939.59,59.81,223.31,97.8,OVERLOAD,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,-230,445.35,59.96,99.91,35.8,NORMAL,A,20260525T005904
TRF-0003,Jeddah-Main,-230,445.35,59.96,99.91,35.8,NORMAL,A,20260525T005904
TRF-0004,Jeddah-Industrial,228.87,940.98,60.13,282.16,114.4,OVERLOAD,C,2026-05-25 00:59:04
TRF-0005,Dammam-Central,233.09,358.91,60.11,83.66,62.2,NORMAL,C,20260525T005904
TRF-0006,Dammam-Port,222.41,260.42,60.17,57.92,56.3,NORMAL,B,20260525T005904
TRF-0007,Mecca-Haram,220.17,108.42,59.8,23.87,56.3,NORMAL,A,2026-05-25 00:59:04
TRF-0008,Medina-Central,234.01,403.94,60.13,94.53,250.0,OVERHEAT,C,2026/05/25 00:59:04
TRF-0009,Abha-City,220.59,298.77,60.0,65.91,33.9,NORMAL,A,2026-05-25 00:59:04
TRF-0010,Tabuk-Center,235.25,464.69,60.01,109.32,49.0,NORMAL,C,2026-05-25 00:59:04
TRF-0010,Tabuk-Center,235.25,464.69,60.01,109.32,49.0,NORMAL,C,2026-05-25 00:59:04
TRF-0001,Riyadh-North,235.47,109.77,59.88,25.85,39.0,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,232.29,273.95,59.92,63.64,45.4,NORMAL,B,05/25/2026 00:59:04
TRF-0003,Jeddah-Main,235.8,385.13,59.81,90.81,42.6,NORMAL,A,05/25/2026 00:59:04
TRF-0004,Jeddah-Industrial,222.09,198.65,60.0,44.12,53.7,NORMAL,A,05/25/2026 00:59:04
TRF-0005,Dammam-Central,226.0,133.0,59.9,30.06,64.8,NORMAL,A,05/25/2026 00:59:04
TRF-0006,Dammam-Port,223.43,457.98,59.88,102.33,38.8,NORMAL,A,2026-05-25 00:59:04
TRF-0007,Mecca-Haram,221.59,495.0,59.91,109.69,35.0,NORMAL,B,2026/05/25 00:59:04
TRF-0008,Medina-Central,233.39,303.36,60.2,70.8,41.4,NORMAL,C,05/25/2026 00:59:04
TRF-0009,Abha-City,238.83,498.38,59.94,119.03,33.1,NORMAL,A,05/25/2026 00:59:04
TRF-0010,Tabuk-Center,225.45,368.22,60.09,83.02,36.4,NORMAL,C,2026/05/25 00:59:04
TRF-0001,Riyadh-North,221.6,151.65,60.14,33.61,59.7,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,238.94,120.11,59.96,28.7,35.0,NORMAL,C,20260525T005904
TRF-0004,Jeddah-Industrial,228.76,396.37,60.13,90.67,32.0,NORMAL,C,20260525T005904
TRF-0005,Dammam-Central,238.51,289.18,59.86,68.97,34.2,NORMAL,A,05/25/2026 00:59:04
TRF-0006,Dammam-Port,225.53,296.43,60.0,66.85,41.5,NORMAL,A,2026-05-25 00:59:04
TRF-0008,Medina-Central,229.48,422.26,60.12,96.9,62.0,NORMAL,B,25-05-2026 00:59
TRF-0009,Abha-City,233.21,499.91,59.93,116.58,44.5,NORMAL,A,25-05-2026 00:59
TRF-0010,Tabuk-Center,224.06,347.86,59.93,77.94,54.8,NORMAL,A,05/25/2026 00:59:04
TRF-0001,Riyadh-North,232.59,177.71,60.08,41.33,60.6,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,225.07,274.91,60.14,61.87,32.8,NORMAL,B,25-05-2026 00:59
TRF-0003,Jeddah-Main,230.24,297.47,53.97,68.49,33.0,FREQ_DRIFT,C,05/25/2026 00:59:04
TRF-0004,Jeddah-Industrial,220.8,265.87,59.93,58.7,64.8,NORMAL,A,05/25/2026 00:59:04
TRF-0005,Dammam-Central,225.69,468.54,49.02,105.74,59.0,FREQ_DRIFT,C,20260525T005904
TRF-0006,Dammam-Port,220.75,459.15,59.99,101.36,58.6,NORMAL,C,2026-05-25 00:59:04
TRF-0007,Mecca-Haram,227.14,478.5,60.17,108.69,48.9,NORMAL,A,2026/05/25 00:59:04
TRF-0008,Medina-Central,232.34,489.38,59.95,113.7,46.3,NORMAL,A,20260525T005904
TRF-0009,Abha-City,221.27,291.23,60.11,64.44,250.0,OVERHEAT,B,2026-05-25 00:59:04
TRF-0010,Tabuk-Center,222.61,266.4,59.93,59.3,30.2,NORMAL,B,05/25/2026 00:59:04
TRF-0001,Riyadh-North,228.16,222.65,60.07,50.8,57.6,NORMAL,B,05/25/2026 00:59:04
TRF-0002,Riyadh-East,237.25,377.94,60.09,89.67,,NORMAL,A,05/25/2026 00:59:04
TRF-0003,Jeddah-Main,222.17,450.08,60.11,99.99,35.9,NORMAL,B,2026-05-25 00:59:04
TRF-0004,Jeddah-Industrial,235.78,296.94,60.16,70.01,52.3,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,230.61,465.57,59.93,107.37,33.9,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,239.3,407.14,59.88,97.43,45.3,NORMAL,C,2026/05/25 00:59:04
TRF-0007,Mecca-Haram,228.15,194.68,59.81,44.42,36.8,NORMAL,C,2026-05-25 00:59:04
TRF-0008,Medina-Central,225.78,265.63,60.09,59.97,44.9,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,222.72,257.07,59.93,57.25,51.1,NORMAL,A,2026-05-25 00:59:04
TRF-0010,Tabuk-Center,234.34,360.37,60.02,84.45,48.2,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,221.86,360.52,60.05,79.98,39.9,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,227.63,294.07,59.81,66.94,33.7,NORMAL,C,2026-05-25 00:59:04
TRF-0003,Jeddah-Main,228.85,0.0,59.91,0.0,36.2,OUTAGE,C,2026-05-25 00:59:04
TRF-0004,Jeddah-Industrial,220.01,301.59,59.93,66.35,63.8,NORMAL,B,2026/05/25 00:59:04
TRF-0005,Dammam-Central,231.52,176.23,60.18,40.8,53.5,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,221.3,440.72,60.06,97.53,48.1,NORMAL,A,2026-05-25 00:59:04
TRF-0007,Mecca-Haram,223.24,488.42,60.03,109.03,58.7,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,230.16,219.94,60.05,50.62,30.1,NORMAL,A,2026-05-25 00:59:04
TRF-0009,Abha-City,236.83,188.43,59.82,44.63,54.1,NORMAL,A,05/25/2026 00:59:04
TRF-0010,Tabuk-Center,239.91,377.88,59.95,90.66,58.5,NORMAL,B,20260525T005904
TRF-0001,Riyadh-North,236.34,358.76,60.11,84.79,57.0,NORMAL,B,20260525T005904
TRF-0002,Riyadh-East,236.52,334.51,60.15,79.12,62.0,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,232.11,310.44,59.84,72.06,51.1,NORMAL,B,2026-05-25 00:59:04
TRF-0004,Jeddah-Industrial,224.2,452.8,49.79,101.52,51.5,FREQ_DRIFT,B,2026-05-25 00:59:04
TRF-0005,Dammam-Central,236.8,368.84,59.85,87.34,34.0,NORMAL,B,05/25/2026 00:59:04
TRF-0007,Mecca-Haram,233.39,413.28,59.89,96.46,30.9,NORMAL,C,2026/05/25 00:59:04
TRF-0008,Medina-Central,238.71,278.8,59.97,66.55,40.4,NORMAL,C,05/25/2026 00:59:04
TRF-0009,Abha-City,229.89,229.07,59.9,52.66,49.5,NORMAL,B,2026-05-25 00:59:04
TRF-0010,Tabuk-Center,220.47,466.4,,102.83,59.5,NORMAL,B,05/25/2026 00:59:04
TRF-0001,Riyadh-North,-230,465.37,60.05,102.55,64.6,NORMAL,B,2026/05/25 00:59:04
TRF-0002,Riyadh-East,236.45,316.47,60.02,74.83,59.4,NORMAL,C,2026/05/25 00:59:04
TRF-0003,Jeddah-Main,-230,141.52,60.02,32.13,47.0,NORMAL,C,2026/05/25 00:59:04
TRF-0004,Jeddah-Industrial,236.78,317.33,60.16,75.14,63.5,NORMAL,C,2026/05/25 00:59:04
TRF-0005,Dammam-Central,222.98,200.92,60.14,44.8,34.1,NORMAL,A,05/25/2026 00:59:04
TRF-0006,Dammam-Port,222.27,211.62,60.0,47.04,42.5,NORMAL,A,2026/05/25 00:59:04
TRF-0007,Mecca-Haram,226.98,323.5,60.19,73.43,47.8,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,238.28,368.22,60.04,87.74,62.5,NORMAL,A,2026/05/25 00:59:04
TRF-0009,Abha-City,234.16,381.55,60.08,89.34,43.1,NORMAL,A,25-05-2026 00:59
TRF-0010,Tabuk-Center,225.68,126.25,60.19,28.49,54.5,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,221.13,108.66,60.11,24.03,37.9,NORMAL,A,2026/05/25 00:59:04
TRF-0002,Riyadh-East,237.34,254.42,59.95,60.38,33.6,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,226.12,243.84,60.14,55.14,33.3,NORMAL,B,05/25/2026 00:59:04
TRF-0004,Jeddah-Industrial,229.32,297.67,60.13,68.26,34.3,NORMAL,A,20260525T005904
TRF-0005,Dammam-Central,231.84,433.94,59.81,100.6,43.1,NORMAL,B,20260525T005904
TRF-0006,Dammam-Port,235.94,139.96,60.13,33.02,39.4,NORMAL,A,20260525T005904
TRF-0007,Mecca-Haram,239.03,185.68,60.11,44.38,33.7,NORMAL,B,2026-05-25 00:59:04
TRF-0008,Medina-Central,227.1,465.02,60.15,105.61,53.7,NORMAL,C,2026/05/25 00:59:04
TRF-0009,Abha-City,229.31,474.13,60.14,108.72,32.8,NORMAL,B,2026-05-25 00:59:04
TRF-0010,Tabuk-Center,238.77,441.27,59.82,105.36,48.0,NORMAL,A,20260525T005904
TRF-0001,Riyadh-North,238.23,117.96,59.83,28.1,33.2,NORMAL,C,2026-05-25 00:59:05
TRF-0002,Riyadh-East,221.19,248.33,60.15,54.93,63.6,NORMAL,C,20260525T005905
TRF-0003,Jeddah-Main,220.04,267.48,60.07,58.86,56.0,NORMAL,A,20260525T005905
TRF-0004,Jeddah-Industrial,233.55,427.39,59.9,,38.2,NORMAL,C,2026-05-25 00:59:05
TRF-0005,Dammam-Central,238.06,421.81,60.1,,47.7,NORMAL,A,20260525T005905
TRF-0006,Dammam-Port,224.38,313.78,60.2,70.41,36.2,NORMAL,A,05/25/2026 00:59:05
TRF-0007,Mecca-Haram,224.72,298.03,60.09,66.97,31.0,NORMAL,B,2026/05/25 00:59:05
TRF-0008,Medina-Central,230.08,444.36,65.48,102.24,64.7,FREQ_DRIFT,B,20260525T005905
TRF-0009,Abha-City,223.83,463.13,59.93,103.66,47.7,NORMAL,C,2026/05/25 00:59:05
TRF-0010,Tabuk-Center,224.47,343.17,59.84,77.03,50.4,NORMAL,A,2026-05-25 00:59:05
TRF-0001,Riyadh-North,237.87,376.97,60.08,89.67,39.2,NORMAL,C,20260525T005905
TRF-0002,Riyadh-East,234.84,191.92,60.02,45.07,30.4,NORMAL,B,20260525T005905
TRF-0003,Jeddah-Main,237.84,420.92,59.92,100.11,34.2,NORMAL,C,2026/05/25 00:59:05
TRF-0004,Jeddah-Industrial,231.18,151.08,59.89,34.93,59.8,NORMAL,B,20260525T005905
TRF-0005,Dammam-Central,224.07,317.55,60.03,71.15,59.1,NORMAL,C,2026/05/25 00:59:05
TRF-0006,Dammam-Port,222.29,482.98,60.09,107.36,52.0,NORMAL,B,05/25/2026 00:59:05
TRF-0007,Mecca-Haram,220.28,434.06,59.98,95.61,57.9,NORMAL,C,05/25/2026 00:59:05
TRF-0008,Medina-Central,236.92,128.92,59.91,30.54,32.4,NORMAL,B,20260525T005905
TRF-0010,Tabuk-Center,236.75,264.8,59.83,62.69,37.6,NORMAL,C,2026-05-25 00:59:05
TRF-0001,Riyadh-North,234.18,449.63,59.92,105.29,49.0,NORMAL,C,05/25/2026 00:59:05
TRF-0002,Riyadh-East,225.18,176.19,60.02,39.67,51.4,NORMAL,B,2026/05/25 00:59:05
TRF-0003,Jeddah-Main,237.76,442.0,59.94,105.09,51.3,NORMAL,A,2026/05/25 00:59:05
